2449,"Прелазни девизни рачун",,"Asset","D",,"No",,244,,,,,,,,,,
245,"Девизни акредитиви",,"Asset","D",,"Yes",,24,,,,,,,,,,
246,"Девизна благајна",,"Asset","D",,"Yes",,24,,,,,,,,,,
2460,"Девизна благајна",,"Asset","D",,"No",,246,,,,,,,,,,
248,"Остала новчана средства",,"Asset","D",,"Yes",,24,,,,,,,,,,
2480,"Депоноване неисплаћене зараде",,"Asset","D",,"No",,248,,,,,,,,,,
2481,"Депоноване новчане вредности фондова за исплату накнада",,"Asset","D",,"No",,248,,,,,,,,,,
2482,"Депоноване новчане вредности у банци за откуп девиза",,"Asset","D",,"No",,248,,,,,,,,,,
2483,"Депоноване новчане вредности у банци од продатих девиза",,"Asset","D",,"No",,248,,,,,,,,,,
2486,"Друга новчана средства",,"Asset","D","Yes","No","CB_DIFFERENCES_ACCT",248,,,,,,,,,,
249,"Новчана средства чије је кориш.огранич.или вредност умањена",,"Asset","D",,"Yes",,24,,,,,,,,,,
2490,"Новчана средства чије је коришћење ограничено ",,"Asset","D",,"No",,249,,,,,,,,,,
2491,"Новчана средства чија је вредност умањена",,"Asset","D",,"No",,249,,,,,,,,,,
2492,"Друга умањења вредности новчаних средстава",,"Asset","D",,"No",,249,,,,,,,,,,
27,"ПОРЕЗ НА ДОДАТУ ВРЕДНОСТ",,"Asset","D",,"Yes",,2,"27","ПОРЕЗ НА ДОДАТУ ВРЕДНОСТ",,,,,,,,
270,"ПДВ у примљ.факт. по општој стопи (осим плаћених аванса)",,"Asset","D",,"Yes",,27,,,,,,,,,,
2700,"ПДВ у примљ.факт.по општој стопи (осим плаћених аванса)",,"Asset","D","Yes","No","T_CREDIT_ACCT",270,,,,,,,,,,
271,"ПДВ у примљ.факт.по посебној стопи (осим плаћених аванса)",,"Asset","D",,"Yes",,27,,,,,,,,,,
272,"ПДВ у датим авансима по општој стопи",,"Asset","D",,"Yes",,27,,,,,,,,,,
273,"ПДВ у датим авансима по посебној стопи",,"Asset","D",,"Yes",,27,,,,,,,,,,
274,"ПДВ плаћен при увозу добара по општој стопи",,"Asset","D",,"Yes",,27,,,,,,,,,,
275,"ПДВ плаћен при увозу добара по посебној стопи",,"Asset","D",,"Yes",,27,,,,,,,,,,
276,"ПДВ обрачунат на услуге иностраних лица",,"Asset","D",,"Yes",,27,,,,,,,,,,
277,"Накнадно враћен ПДВ купцима-страним држављанима",,"Asset","D",,"Yes",,27,,,,,,,,,,
279,"Потраживања за више плаћени ПДВ",,"Asset","D",,"Yes",,27,,,,,,,,,,
2790,"Потраживања за више плаћени ПДВ",,"Asset","D","Yes","No","T_DUE_ACCT",279,,,,,,,,,,
28,"АКТИВНА ВРЕМЕНСКА РАЗГРАНИЧЕЊА",,"Asset","D",,"Yes",,2,"28","АКТИВНА ВРЕМЕНСКА РАЗГРАНИЧЕЊА",,,,,,,,
280,"Унапред плаћени трошкови",,"Asset","D",,"Yes",,28,,,,,,,,,,
2800,"Плаћене претплате на стручне публикације",,"Asset","D",,"No",,280,,,,,,,,,,
2801,"Унапред плаћени трошкови закупнине и огрева",,"Asset","D",,"No",,280,,,,,,,,,,
2802,"Унапред плаћене премије осигурања",,"Asset","D",,"No",,280,,,,,,,,,,
2803,"Унапред плаћени трошкови рекламе и пропаанде",,"Asset","D",,"No",,280,,,,,,,,,,
2804,"Унапред плаћени трошкови учешћа на сајмовима и изложбама",,"Asset","D",,"No",,280,,,,,,,,,,
2805,"Други разграничени трошкови",,"Asset","D",,"No",,280,,,,,,,,,,
281,"Потраживања за нефактурисани приход",,"Asset","D",,"Yes",,28,,,,,,,,,,
2810,"Пот.за прих.од повр.пор.и др.дажб.по осн.изв.које досп.у б.",,"Asset","D",,"No",,281,,,,,,,,,,
2815,"Друга потраживања за нефактурисани приход",,"Asset","D",,"No",,281,,,,,,,,,,
282,"Разграничени трошкови по основу обавеза",,"Asset","D",,"Yes",,28,,,,,,,,,,
288,"Одложена пореска средства",,"Asset","D",,"Yes",,28,,,,,,,,,,
2880,"Одложена пореска средства по основу одбитних привр.разлика",,"Asset","D",,"No",,288,,,,,,,,,,
2881,"Одложена пореска средства по основу неискор.пореских губ.",,"Asset","D",,"No",,288,,,,,,,,,,
2882,"Одложена пореска средства по основу неискор.пореских кред.",,"Asset","D",,"No",,288,,,,,,,,,,
289,"Остала активна временска разграничења",,"Asset","D",,"Yes",,28,,,,,,,,,,
29,"ГУБИТАК ИЗНАД ВИСИНЕ КАПИТАЛА",,"Asset","D",,"Yes",,2,"29","ГУБИТАК ИЗНАД ВИСИНЕ КАПИТАЛА",,,,,,,,
290,"Губитак изнад висине капитала",,"Asset","D",,"Yes",,29,,,,,,,,,,
3,"КАПИТАЛ",,"Owner's Equity","D",,"Yes",,,"3","КАПИТАЛ",,,,,,,,
30,"ОСНОВНИ КАПИТАЛ",,"Owner's Equity","D",,"Yes",,3,"30","ОСНОВНИ КАПИТАЛ",,,,,,,,
300,"Акцијски капитал",,"Owner's Equity","D",,"Yes",,30,,,,,,,,,,
3000,"Акцијски капитал-обичне акције",,"Owner's Equity","D",,"No",,300,,,,,,,,,,
3001,"Акцијски капитал-приоритетне акције",,"Owner's Equity","D",,"No",,300,,,,,,,,,,
3003,"Акцијски капитал већинског власника",,"Owner's Equity","D",,"No",,300,,,,,,,,,,
3004,"Акцијски капитал запослених радника",,"Owner's Equity","D",,"No",,300,,,,,,,,,,
3007,"Акцијски капитал по основу конвертованог дуга",,"Owner's Equity","D",,"No",,300,,,,,,,,,,
3008,"Акцијски капитал пренет Републичком фонду ПиО",,"Owner's Equity","D",,"No",,300,,,,,,,,,,
3009,"Нетрансформисани капитал пренет на Акцијски фонд",,"Owner's Equity","D",,"No",,300,,,,,,,,,,
301,"Удели друштва са ограниченом одговорношћу",,"Owner's Equity","D",,"Yes",,30,,,,,,,,,,
3010,"Оснивачки удели чланова друштва са ограниченом одговорношћу",,"Owner's Equity","D",,"No",,301,,,,,,,,,,
3011,"Удели друштва д.о.о.пренети Републичком фонду за ПиО",,"Owner's Equity","D",,"No",,301,,,,,,,,,,
3015,"Удели по основу конвертованог дуга",,"Owner's Equity","D",,"No",,301,,,,,,,,,,
3016,"Нетрансформисани кап.по основу удела пренет Акцијском фонду",,"Owner's Equity","D",,"No",,301,,,,,,,,,,
3017,"Повећање удела преносом резерви",,"Owner's Equity","D",,"No",,301,,,,,,,,,,
3018,"Повећање удела по основу расподеле добити",,"Owner's Equity","D",,"No",,301,,,,,,,,,,
3019,"Смањење удела због покрића губитка",,"Owner's Equity","C",,"No",,301,,,,,,,,,,
302,"Улози",,"Owner's Equity","D",,"Yes",,30,,,,,,,,,,
3020,"Улози члан. орт.друштва и комплементара командитног друштва",,"Owner's Equity","D",,"No",,302,,,,,,,,,,
3021,"Улози чланова командитора командитног друштва",,"Owner's Equity","D",,"No",,302,,,,,,,,,,
3022,"Смањ.улога чл.орт.др.и компл. команд.др.за подигн.новац",,"Owner's Equity","D",,"No",,302,,,,,,,,,,
3023,"Повећ.улога члан.орт. др.и компл. команд.друштва у току год",,"Owner's Equity","D",,"No",,302,,,,,,,,,,
3024,"Повећ.улога.члан.командит. командитног друш.у току године",,"Owner's Equity","D",,"No",,302,,,,,,,,,,
3027,"Повећ.улога члан.по осн.расп.добити оствар. у претх.години",,"Owner's Equity","D",,"No",,302,,,,,,,,,,
3028,"Смањење улога чланова за износ губитка из претходних година",,"Owner's Equity","D",,"No",,302,,,,,,,,,,
303,"Државни капитал",,"Owner's Equity","D",,"Yes",,30,,,,,,,,,,
3030,"Капитал јавн.предуз.која оснива држ.или једин.лок.самоупр.",,"Owner's Equity","D",,"No",,303,,,,,,,,,,
3031,"Повећање вредности државног капитала расподелом добити",,"Owner's Equity","D",,"No",,303,,,,,,,,,,
3032,"Смањење вредности државног капитала због покрића губитка",,"Owner's Equity","D",,"No",,303,,,,,,,,,,
304,"Друштвени капита",,"Owner's Equity","D",,"Yes",,30,,,,,,,,,,
3040,"Капитал друштвеног предузећа исказан у обрачунским акцијама",,"Owner's Equity","D",,"No",,304,,,,,,,,,,
3041,"Капитал друштвеног предузећа исказан у обрачунским уделима",,"Owner's Equity","D",,"No",,304,,,,,,,,,,
3042,"Повећање вредности друштвеног капитала расподелом добити",,"Owner's Equity","D",,"No",,304,,,,,,,,,,
3043,"Смањење вредности друштвеног капитала због покрића губитка",,"Owner's Equity","D",,"No",,304,,,,,,,,,,
305,"Задружни удели",,"Owner's Equity","D",,"Yes",,30,,,,,,,,,,
3050,"Задружни капитал подељен на уделе задругара",,"Owner's Equity","D",,"No",,305,,,,,,,,,,
3058,"Повећање вредности задружног капитала расподелом добити",,"Owner's Equity","D",,"No",,305,,,,,,,,,,
3059,"Смањење вредности задружног капитала због покрића губитка",,"Owner's Equity","C",,"No",,305,,,,,,,,,,
309,"Остали основни капитал",,"Owner's Equity","C",,"Yes",,30,,,,,,,,,,
3090,"Остали облици основ.кап.који нису обухв.посебним рачунима",,"Owner's Equity","C",,"No",,309,,,,,,,,,,
3091,"Повећање вредности осталог основног кап.расподелом добити",,"Owner's Equity","C",,"No",,309,,,,,,,,,,
3092,"Смањење вредности осталог основног кап.ради покрића губитка",,"Owner's Equity","C",,"No",,309,,,,,,,,,,
31,"НЕУПЛАЋЕНИ УПИСАНИ КАПИТАЛ",,"Owner's Equity","D",,"Yes",,3,"31","НЕУПЛАЋЕНИ УПИСАНИ КАПИТАЛ",,,,,,,,
310,"Неуплаћене уписане акције",,"Owner's Equity","D",,"Yes",,31,,,,,,,,,,
3100,"Неуплаћене уписане обичне акције",,"Owner's Equity","D",,"No",,310,,,,,,,,,,
3101,"Неуплаћене уписане приоритетне акције",,"Owner's Equity","D",,"No",,310,,,,,,,,,,
32,"РЕЗЕРВЕ",,"Owner's Equity","D",,"Yes",,3,"32","РЕЗЕРВЕ",,,,,,,,
320,"Емисиона премија",,"Owner's Equity","D",,"Yes",,32,,,,,,,,,,
3200,"Емисиона премија-обичне акције",,"Owner's Equity","D",,"No",,320,,,,,,,,,,
3201,"Емисиона премија-приоритетне акције",,"Owner's Equity","D",,"No",,320,,,,,,,,,,
3202,"Емисиона премија-остали капита",,"Owner's Equity","D",,"No",,320,,,,,,,,,,
321,"Законске резерве",,"Owner's Equity","D",,"Yes",,32,,,,,,,,,,
3210,"Обичне резерве које се формирају у складу са законом",,"Owner's Equity","D",,"No",,321,,,,,,,,,,
322,"Статутарне и друге резерве",,"Owner's Equity","D",,"Yes",,32,,,,,,,,,,
3220,"Статутарне резерве",,"Owner's Equity","D",,"No",,322,,,,,,,,,,
3221,"Друге резерве",,"Owner's Equity","D",,"No",,322,,,,,,,,,,
33,"РЕВАЛОРИЗАЦИОНЕ РЕЗЕРВЕ",,"Owner's Equity","D",,"Yes",,3,"33","РЕВАЛОРИЗАЦИОНЕ РЕЗЕРВЕ",,,,,,,,
330,"Ревалоризационе резерве",,"Owner's Equity","D",,"Yes",,33,,,,,,,,,,
3300,"Ревалоризационе резерве-нематеријална улагања",,"Owner's Equity","D",,"No",,330,,,,,,,,,,
3301,"Ревалоризационе резерве-некретнине,пшостројења и опрема",,"Owner's Equity","D",,"No",,330,,,,,,,,,,
3302,"Ревал.резерве-учешће у капиталу и др.финансијски инструм.",,"Owner's Equity","D",,"No",,330,,,,,,,,,,
331,"Рез.по основу прерач.фин.извеш.приказ.у другој функц.валути",,"Owner's Equity","D",,"Yes",,33,,,,,,,,,,
34,"НЕРАСПОРЕДЈЕНИ ДОБИТАК",,"Owner's Equity","D",,"Yes",,3,"34","НЕРАСПОРЕДЈЕНИ ДОБИТАК",,,,,,,,
340,"Нераспоредјени добитак ранијих година",,"Owner's Equity","D",,"Yes",,34,,,,,,,,,,
341,"Нераспоредјени добитак текуће године",,"Owner's Equity","D",,"Yes",,34,,,,,,,,,,
3410,"Нераспоредјени добитак текуће године",,"Owner's Equity","D","Yes","No","RETAINEDEARNING_ACCT",341,,,,,,,,,,
35,"ГУБИТАК",,"Owner's Equity","C",,"Yes",,3,"35","ГУБИТАК",,,,,,,,
350,"Губитак ранијих година",,"Owner's Equity","C",,"Yes",,35,,,,,,,,,,
351,"Губитак текуће године",,"Owner's Equity","C",,"Yes",,35,,,,,,,,,,
4,"ДУГОРОЧНА РЕЗЕРВИСАЊА И ОБАВЕЗЕ",,"Liability","C",,"Yes",,,"4","ДУГОРОЧНА РЕЗЕРВИСАЊА И ОБАВЕЗЕ",,,,,,,,
40,"ДУГОРОЧНА РЕЗЕРВИСАЊА",,"Liability","C",,"Yes",,4,"40","ДУГОРОЧНА РЕЗЕРВИСАЊА",,,,,,,,
400,"Резервисања за трошкове у гарантном року",,"Liability","C",,"Yes",,40,,,,,,,,,,
4000,"Резервисања за трошкове у гарантном року-за продате произв.",,"Liability","C",,"No",,400,,,,,,,,,,
4001,"Резервисања за трошкове у гарантном року-за извршене услуге",,"Liability","C",,"No",,400,,,,,,,,,,
4003,"Резервисања за трош.у гарантном року-за продату домаћу робу",,"Liability","C",,"No",,400,,,,,,,,,,
4004,"Резервисања за трош.у гарантном року-за продату страну робу",,"Liability","C",,"No",,400,,,,,,,,,,
401,"Резервисање за трошкове обнављања природних богатстава",,"Liability","C",,"Yes",,40,,,,,,,,,,
4010,"Резервисања за трошкове обнављања земљишта",,"Liability","C",,"No",,401,,,,,,,,,,
4011,"Резервисања за трошкове обнављања шума",,"Liability","C",,"No",,401,,,,,,,,,,
402,"Резервисања за задржане кауције и депозите",,"Liability","C",,"Yes",,40,,,,,,,,,,
4020,"Резервисања за задржане кауције и депозите у земљи",,"Liability","C",,"No",,402,,,,,,,,,,
4021,"Резервисања за задржане кауције и депозите у иностранству",,"Liability","C",,"No",,402,,,,,,,,,,
403,"Резервисања за трошкове реструктуирања",,"Liability","C",,"Yes",,40,,,,,,,,,,
404,"Резервисања за накнаде и друге бенифиције запослених",,"Liability","C",,"Yes",,40,,,,,,,,,,
409,"Остала дугорочна резервисања",,"Liability","C",,"Yes",,40,,,,,,,,,,
4090,"Реервисања за остале вероватне трошкове",,"Liability","C",,"No",,409,,,,,,,,,,
4091,"Резервисања за издате гаранције и друга јемства",,"Liability","C",,"No",,409,,,,,,,,,,
4099,"Резервисања за друге непоменуте вероватне трошкове",,"Liability","C",,"No",,409,,,,,,,,,,
41,"ДУГОРОЧНЕ ОБАВЕЗЕ",,"Liability","C",,"Yes",,4,"41","ДУГОРОЧНЕ ОБАВЕЗЕ",,,,,,,,
410,"Обавезе које се могу конвертовати у капитал",,"Liability","C",,"Yes",,41,,,,,,,,,,
411,"Обавезе према матичним и зависним правним лицима",,"Liability","C",,"Yes",,41,,,,,,,,,,
4110,"Обавезе за примљене дуг.кредите од зав.предузећа у земљи",,"Liability","C",,"No",,411,,,,,,,,,,
4111,"Обавезе за примљене дуг.кредите од зав.предуз.у иностр.",,"Liability","C",,"No",,411,,,,,,,,,,
412,"Обавезе према осталим повезаним правним лицима",,"Liability","C",,"Yes",,41,,,,,,,,,,
4120,"Обавезе за прим.дуг.кред.од осталих повез.прав.лица у земљи",,"Liability","C",,"No",,412,,,,,,,,,,
4121,"Обавезе за прим.дуг.кред.од осталих повез.прав.лица у ино.",,"Liability","C",,"No",,412,,,,,,,,,,
413,"Обавезе по емитованим харт.од вр.у периоду дужем од 1 год",,"Liability","C",,"Yes",,41,,,,,,,,,,
4130,"Обавезе за обвезнице",,"Liability","C",,"No",,413,,,,,,,,,,
4131,"Обавезе за благајничке записе",,"Liability","C",,"No",,413,,,,,,,,,,
4132,"Обавезе за комерцијалне записе",,"Liability","C",,"No",,413,,,,,,,,,,
4133,"Обавезе за сертификате о депозиту",,"Liability","C",,"No",,413,,,,,,,,,,
4134,"Обавезе за финансијске деривате",,"Liability","C",,"No",,413,,,,,,,,,,
414,"Дугорочни кредити у земљи",,"Liability","C",,"Yes",,41,,,,,,,,,,
4140,"Дугорочни финансијски кредити",,"Liability","C",,"No",,414,,,,,,,,,,
4141,"Дугорочни робни кредити",,"Liability","C",,"No",,414,,,,,,,,,,
4142,"Остали дугорочни кредити",,"Liability","C",,"No",,414,,,,,,,,,,
415,"Дугорочни кредити у иностранству",,"Liability","C",,"Yes",,41,,,,,,,,,,
4150,"Дугорочни финансијски кредити у иностранству",,"Liability","C",,"No",,415,,,,,,,,,,
4151,"Дугорочни робни кредити у иностранству",,"Liability","C",,"No",,415,,,,,,,,,,
419,"Остале дугорочне обавезе",,"Liability","C",,"Yes",,41,,,,,,,,,,
4190,"Обавезе за дугорочне депозите",,"Liability","C",,"No",,419,,,,,,,,,,
4191,"Обавезе за дугорочне кауције",,"Liability","C",,"No",,419,,,,,,,,,,
4192,"Обавезе по основу финансијског лизинга",,"Liability","C",,"Yes",,419,,,,,,,,,,
41920,"Обавезе за камате по основу финансијског лизинга",,"Liability","C",,"No",,4192,,,,,,,,,,
4196,"Друге дугорочне обавезе",,"Liability","C",,"No",,419,,,,,,,,,,
42,"КРАТКОРОЧНЕ ФИНАНСИЈСКЕ ОБАВЕЗЕ",,"Liability","C",,"Yes",,4,"42","КРАТКОРОЧНЕ ФИНАНСИЈСКЕ ОБАВЕЗЕ",,,,,,,,
420,"Краткорочни кредити од матичних и зависних правних лица",,"Liability","C",,"Yes",,42,,,,,,,,,,
4200,"Краткорочни финанс.кредити од матичних и зависних прав.лица",,"Liability","C",,"No",,420,,,,,,,,,,
4201,"Краткорочни робни кредити од матичних и зависних прав.лица",,"Liability","C",,"No",,420,,,,,,,,,,
4202,"Други краткорочни кредити од матичних и зависних прав.лица",,"Liability","C",,"No",,420,,,,,,,,,,
421,"Краткорочни кредити од осталих повезаних правних лица",,"Liability","C",,"Yes",,42,,,,,,,,,,
4210,"Краткорочни финанс.кредити од осталих повезаних прав.лица",,"Liability","C",,"No",,421,,,,,,,,,,
4211,"Краткорочни робни кредити од осталих повезаних правних лица",,"Liability","C",,"No",,421,,,,,,,,,,
422,"Краткорочни кредити у земљи",,"Liability","C",,"Yes",,42,,,,,,,,,,
4220,"Краткорочни финансијски кредити",,"Liability","C",,"No",,422,,,,,,,,,,
4221,"Краткорочни робни кредити правних лица",,"Liability","C",,"No",,422,,,,,,,,,,
4222,"Краткорочни робни кредити физичких лица",,"Liability","C",,"No",,422,,,,,,,,,,
423,"Краткорочни кредити у иностранству",,"Liability","C",,"Yes",,42,,,,,,,,,,
4230,"Краткорочни финанс.кредити у иностранству од правних лица",,"Liability","C",,"No",,423,,,,,,,,,,
4231,"Краткорочни финанс.кредити у иностранству од физичких лица",,"Liability","C",,"No",,423,,,,,,,,,,
4232,"Краткорочни робни кредити у иностранству од правних лица",,"Liability","C",,"No",,423,,,,,,,,,,
4233,"Краткорочни робни кредити у иностранству од физичких лица",,"Liability","C",,"No",,423,,,,,,,,,,
4234,"Други краткорочни кредити у иностранству",,"Liability","C",,"No",,423,,,,,,,,,,
424,"Део дугорочних кредита који доспева до једне године",,"Liability","C",,"Yes",,42,,,,,,,,,,
4240,"Обав.по ануит.дуг.фин.кред-део који досп.на плаћ.у року 1г",,"Liability","C",,"No",,424,,,,,,,,,,
4241,"Обав.по дугор.роб.кред. -део који досп.за плаћ.у року 1 год",,"Liability","C",,"No",,424,,,,,,,,,,
4242,"Обавезе по ост.дуг.кред.-део који досп.на плаћ.у року 1 год",,"Liability","C",,"No",,424,,,,,,,,,,
425,"Део осталих дугорочних обавеза које досп.до једне год.",,"Liability","C",,"Yes",,42,,,,,,,,,,
4250,"Обав.по отплат.дуг.обав.-део који досп.на плаћ.у року 1 год",,"Liability","C",,"No",,425,,,,,,,,,,
4251,"Остале непом.дугор.обав.-део који досп.на плаћ.у року 1 год",,"Liability","C",,"No",,425,,,,,,,,,,
426,"Обавезе по краткорочним хартијама од вредности",,"Liability","C",,"Yes",,42,,,,,,,,,,
4260,"Краткорочне обавезе-емитоване обвезнице",,"Liability","C",,"No",,426,,,,,,,,,,
4261,"Краткорочне обавезе-благајнички записи",,"Liability","C",,"No",,426,,,,,,,,,,
4262,"Краткорочне обавезе-комерцијални записи",,"Liability","C",,"No",,426,,,,,,,,,,
4263,"Краткорочне обавезе-сертификати о депозиту",,"Liability","C",,"No",,426,,,,,,,,,,
4264,"Краткорочне обавезе-финансијски деривати",,"Liability","C",,"No",,426,,,,,,,,,,
427,"Обав.по основу сталн.средст.и сред.обуст.послов.немењ.прод.",,"Liability","C",,"Yes",,42,,,,,,,,,,
4270,"Обевезе по основу сталних средстава намењених продаји",,"Liability","C",,"No",,427,,,,,,,,,,
4271,"Обавезе по основу обустављеног пословања",,"Liability","C",,"No",,427,,,,,,,,,,
429,"Остале креткорочне финансијске обавезе",,"Liability","C",,"Yes",,42,,,,,,,,,,
43,"ОБАВЕЗЕ ИЗ ПОСЛОВАЊА",,"Liability","C",,"Yes",,4,"43","ОБАВЕЗЕ ИЗ ПОСЛОВАЊА",,,,,,,,
430,"Примљени аванси,депозити и кауције",,"Liability","C",,"Yes",,43,,,,,,,,,,
4300,"Примљени аванси за производе и услуге",,"Liability","C",,"No",,430,,,,,,,,,,
4301,"Примљени аванси за сопствену робу",,"Liability","C",,"No",,430,,,,,,,,,,
4302,"Примљени аванси за робу у комисиону",,"Liability","C",,"No",,430,,,,,,,,,,
4303,"Примљени депозити",,"Liability","C",,"No",,430,,,,,,,,,,
4304,"Примљене кауције",,"Liability","C",,"No",,430,,,,,,,,,,
431,"Добављачи-матична и зависна правна лица",,"Liability","C",,"Yes",,43,,,,,,,,,,
4310,"Добављачи-матична и зависна правна лица за обртна средства",,"Liability","C",,"No",,431,,,,,,,,,,
4311,"Добављачи-мат.и завис.прав.лица за нем.улаг.,некрет.,опрему",,"Liability","C",,"No",,431,,,,,,,,,,
4318,"Добављачи-матична и завис.правна лица за неактурисане обав.",,"Liability","C",,"No",,431,,,,,,,,,,
432,"Добављачи-остала повезана правна лица",,"Liability","C",,"Yes",,43,,,,,,,,,,
4320,"Добављачи-остала повезана правна лица-за обртна средства",,"Liability","C",,"No",,432,,,,,,,,,,
4321,"Добављачи-остала повез.прав.лица-за немат.улаг.,некрет.,опр",,"Liability","C",,"No",,432,,,,,,,,,,
4322,"Добављачи-остала повезана правна лица-за нефакт.обавезе",,"Liability","C",,"No",,432,,,,,,,,,,
433,"Добављачи у земљи",,"Liability","C",,"Yes",,43,,,,,,,,,,
4330,"Добављачи у земљи за обртна средства",,"Liability","C","Yes","No","V_LIABILITY_ACCT",433,,,,,,,,,,
4331,"Добављачи у зем.за немат.улагања,некрет.,опр.и биол.сред.",,"Liability","C",,"No",,433,,,,,,,,,,
4338,"Добављачи у земљи за нефактурисане обавезе",,"Liability","C","Yes","No","NOTINVOICEDRECEIPTS_ACCT",433,,,,,,,,,,
434,"Добављачи у иностранству",,"Liability","C",,"Yes",,43,,,,,,,,,,
4340,"Добављачи у иностранству за обртна средства",,"Liability","C",,"No",,434,,,,,,,,,,
4341,"Добав.у ино.за немат.улагања,некретн.,опрему и биол.сред.",,"Liability","C",,"No",,434,,,,,,,,,,
4343,"Добављачи у иностранству за нефактурисану робу",,"Liability","C",,"No",,434,,,,,,,,,,
439,"Остале обавезе из пословања",,"Liability","C",,"Yes",,43,,,,,,,,,,
4390,"Обавезе по издатим чековима",,"Liability","C",,"No",,439,,,,,,,,,,
4391,"Обавезе за номиналну вредност издатих меница",,"Liability","C",,"No",,439,,,,,,,,,,
4392,"Обавезе за камату будућег пер.која је садрж.у менич.вредн.",,"Liability","C",,"No",,439,,,,,,,,,,
4393,"Обавезе по издатим обвезницама са роком доспећа до 1 године",,"Liability","C",,"No",,439,,,,,,,,,,
4394,"Обавезе по издатим благ.записима са роком досп.до 1 године",,"Liability","C",,"No",,439,,,,,,,,,,
4395,"Обавезе по издат.комерц.записима са роком досп.до 1 године",,"Liability","C",,"No",,439,,,,,,,,,,
4396,"Обавезе по издат.сертиф.о депоз.са роком досп. до 1 године",,"Liability","C",,"No",,439,,,,,,,,,,
4397,"Обавезе по издатим финанс.дерив. са роком досп.до 1 године",,"Liability","C",,"No",,439,,,,,,,,,,
4398,"Обавезе за накнаде штете на сред.других правних и физ.лица",,"Liability","C",,"No",,439,,,,,,,,,,
4399,"Друге обавезе из пословања",,"Liability","C",,"No",,439,,,,,,,,,,
44,"ОБАВЕЗЕ ИЗ СПЕЦИФИЧНИХ ПОСЛОВА",,"Liability","C",,"Yes",,4,"44","ОБАВЕЗЕ ИЗ СПЕЦИФИЧНИХ ПОСЛОВА",,,,,,,,
440,"Обавезе према увознику",,"Liability","C",,"Yes",,44,,,,,,,,,,
4400,"Обавезе према увознику",,"Liability","C",,"No",,440,,,,,,,,,,
4406,"Обавезе према увознику по другим основима",,"Liability","C",,"No",,440,,,,,,,,,,
441,"Обавезе по основу извоза за тудј рачун",,"Liability","C",,"Yes",,44,,,,,,,,,,
4410,"Обавезе за примљене депозите за услуге извоза",,"Liability","C",,"No",,441,,,,,,,,,,
4416,"Друге обавезе по основу извоза за тудј рачун",,"Liability","C",,"No",,441,,,,,,,,,,
442,"Обавезе по основу комисионе и консигнационе продаје",,"Liability","C",,"Yes",,44,,,,,,,,,,
4420,"Обавезе по основу комисионе продаје",,"Liability","C",,"No",,442,,,,,,,,,,
4421,"Обавезе по основу консигнационе продаје",,"Liability","C",,"No",,442,,,,,,,,,,
449,"Остале обавезе ис специфичних послова",,"Liability","C",,"Yes",,44,,,,,,,,,,
4490,"Обавезе по основу заједничких послова",,"Liability","C",,"No",,449,,,,,,,,,,
45,"ОБАВЕЗЕ ПО ОСНОВУ ЗАРАДА И НАКНАДА ЗАРАДА",,"Liability","C",,"Yes",,4,"45","ОБАВЕЗЕ ПО ОСНОВУ ЗАРАДА И НАКНАДА ЗАРАДА",,,,,,,,
450,"Обав.за нето зараде и накн.зарада,осим накн.које се рефунд.",,"Liability","C",,"Yes",,45,,,,,,,,,,
4500,"Обавезе за нето зараде за редован рад",,"Liability","C",,"No",,450,,,,,,,,,,
4501,"Обавезе за нето зараде за прековремени рад",,"Liability","C",,"No",,450,,,,,,,,,,
4502,"Обавезе за нето зараде у иностранству",,"Liability","C",,"No",,450,,,,,,,,,,
4503,"Обавезе за нето зараде страних радника у иностранству",,"Liability","C",,"No",,450,,,,,,,,,,
4504,"Обавезе за нето зараде из резултата",,"Liability","C",,"No",,450,,,,,,,,,,
4505,"Друге обавезе за нето зараде",,"Liability","C",,"No",,450,,,,,,,,,,
4506,"Обавезе за нето накнаде зарада",,"Liability","C",,"No",,450,,,,,,,,,,
451,"Обавезе за порез на зар.и накнаде зарада на терет запосл.",,"Liability","C",,"Yes",,45,,,,,,,,,,
4510,"Обаавезе на порез на зараде",,"Liability","C",,"No",,451,,,,,,,,,,
4511,"Обавезе за порез на накнаде зарада",,"Liability","C",,"No",,451,,,,,,,,,,
452,"Обавезе за доприн.на зараде и накн. зарада на терет запос.",,"Liability","C",,"Yes",,45,,,,,,,,,,
4520,"Обавезе за допринос за ПиО на зараде и накнаде зарада",,"Liability","C",,"No",,452,,,,,,,,,,
4521,"Обавеза за здравствено осигурање на зараде и накнаде зарада",,"Liability","C",,"No",,452,,,,,,,,,,
4522,"Обавеза за осиг.од незапослености на зараде и накн. зарада",,"Liability","C",,"No",,452,,,,,,,,,,
4529,"Друге обавезе за доприносе на зараде и накнаде зарада",,"Liability","C",,"No",,452,,,,,,,,,,
453,"Обав.за пор.и доприн.на зараде и накн.зарада на тер.послод.",,"Liability","C",,"Yes",,45,,,,,,,,,,
4530,"Обавезе за допринос за ПиО",,"Liability","C",,"No",,453,,,,,,,,,,
4531,"Обавезе за допринос за здравствено осигурање",,"Liability","C",,"No",,453,,,,,,,,,,
4532,"Обавезе за допринос за осигурање од незапослености",,"Liability","C",,"No",,453,,,,,,,,,,
